Table 4：领券后15天内使用预测结果,,,
用户ID,优惠券ID,领取优惠券日期,领券后15天内使用预测
2330929,9170,20160724,0.104214687
2330929,9170,20160726,0.104214687
2330929,9170,20160722,0.104214687
2330929,9170,20160726,0.104214687
2330929,9170,20160721,0.104214687
3383089,8375,20160723,0.038629557
2204977,2760,20160714,0.244354358
2204977,13444,20160707,0.244354358
6543970,13602,20160714,0.040903229
3799345,13602,20160722,0.030171839
5763682,13602,20160713,0.070108914
5502562,13602,20160727,0.041219089
2621233,13320,20160726,0.148380774
2900785,2939,20160724,0.060043443
4249186,13602,20160723,0.041342822
6608482,13320,20160720,0.09455821
5825122,13602,20160718,0.182186519
4105009,5428,20160713,0.143898358
3974449,9955,20160727,0.347718186
3974449,9955,20160726,0.347718186
4114225,13602,20160706,0.029626741
4899430,13602,20160726,0.051348037
4899430,9983,20160702,0.007730577
3763507,10418,20160701,0.024203211
2457907,13602,20160724,0.024205662
2198323,10438,20160721,0.028809602
3775795,13602,20160726,0.030171839
4933222,3738,20160725,0.26033963
3127603,1540,20160726,0.065635755
3522355,5428,20160710,0.143898358
4047667,9983,20160727,0.013745157
4976230,11535,20160705,0.267464674
5781094,1904,20160731,0.048819634
3556147,4491,20160729,0.126707409
3556147,11799,20160731,0.014556308
3957043,3429,20160704,0.081180889
4770406,13602,20160703,0.024167026
4770406,10418,20160703,0.012142713
4770406,10438,20160705,0.033773996
4770406,5895,20160723,0.064726528
4825702,11941,20160705,0.052042879
7194214,10418,20160726,0.009409646
4336234,11799,20160727,0.017014829
2964277,9983,20160713,0.010972602
2964277,13602,20160724,0.040903229
6978154,3992,20160723,0.034252053
3491125,7375,20160730,0.062912841
3491125,2002,20160703,0.038855739
2451253,10418,20160713,0.010855004
2451253,10438,20160719,0.028500061
2451253,2978,20160726,0.034311051
4024117,13602,20160722,0.040967498
3511093,160,20160701,0.068804122
3511093,8291,20160701,0.041304479
4168501,9983,20160702,0.02357387
2339125,10438,20160712,0.039949265
2339125,3992,20160714,0.041646818
2339125,9983,20160705,0.026299437
2339125,13602,20160702,0.051813324
5995114,12619,20160718,0.071856702
3793717,3915,20160707,0.08214789
3793717,13234,20160707,0.08214789
2755381,13602,20160727,0.040903229
5251690,9983,20160729,0.007730577
4204138,11510,20160701,0.128651331
2497333,846,20160709,0.140481076
2497333,846,20160703,0.140481076
5273194,11799,20160716,0.01707718
3959605,13602,20160724,0.04133927
3701557,2978,20160731,0.032373756
3701557,10438,20160702,0.034212206
2916661,13602,20160728,0.017121411
3311413,13602,20160718,0.040967498
3590965,10418,20160720,0.010612135
5887594,8450,20160724,0.049502748
5887594,3992,20160708,0.025387381
6166126,2978,20160723,0.032077132
6166126,10418,20160710,0.012142713
6166126,10438,20160729,0.037574678
5643886,2978,20160731,0.032373756
5643886,10418,20160704,0.010595426
3085111,4727,20160714,0.154724663
5398126,9983,20160724,0.008714622
5398126,13602,20160724,0.030657858
5398126,3429,20160703,0.058616726
5398126,8059,20160701,0.060195958
6719086,12913,20160701,0.359432676
6719086,12913,20160701,0.359432676
2731831,8059,20160706,0.075409383
2731831,3429,20160703,0.072081946
5201518,8059,20160731,0.113272838
5201518,9983,20160731,0.023161676
3914551,11535,20160718,0.185655504
3390775,10438,20160704,0.033773996
3390775,10418,20160703,0.016527377
5997166,13398,20160722,0.023218126
5742190,10438,20160721,0.028809602
5742190,13602,20160702,0.017093885
3009847,10418,20160717,0.016527377
3009847,13602,20160716,0.017093885
3009847,2978,20160726,0.032077132
7336558,13602,20160716,0.040967498
7336558,9967,20160703,0.039059706
7336558,9477,20160703,0.140022175
6030958,13602,20160723,0.04127799
2363191,10418,20160710,0.009409646
3676471,13398,20160715,0.042742102
3678007,12167,20160722,0.168237186
3678007,12167,20160723,0.168237186
2633527,8375,20160721,0.067414974
5278318,13602,20160704,0.030123974
2140471,9983,20160725,0.011259524
5594734,10418,20160702,0.019908019
5594734,9983,20160702,0.007759175
5594734,5035,20160702,0.139307494
5594734,1904,20160707,0.048086752
4553326,10418,20160711,0.010612135
5865070,6167,20160709,0.105306926
3851575,364,20160725,0.172135153
2542903,10418,20160704,0.019908019
2418487,13602,20160718,0.024981402
3605305,5669,20160716,0.209174141
3488569,10438,20160710,0.037574678
4355698,6233,20160730,0.058347883
2966329,10418,20160713,0.012148611
2966329,13602,20160714,0.017349098
2966329,10438,20160716,0.028609108
5151346,13602,20160726,0.140967666
7264882,3429,20160703,0.073735621
7264882,8059,20160703,0.08300851
4029241,5299,20160724,0.161620193
4389490,2902,20160708,0.044017709
4389490,2902,20160716,0.044017709
4389490,2902,20160701,0.044017709
2984761,12429,20160723,0.047537056
2986297,6647,20160722,0.061240779
2986297,6647,20160710,0.061240779
3786553,6911,20160731,0.047176734
2476345,846,20160718,0.06643006
7068274,9983,20160728,0.01866749
7074418,9983,20160715,0.018697502
2886457,1904,20160730,0.04209099
7086706,13602,20160702,0.040967498
3941689,8059,20160703,0.082004045
3941689,1904,20160702,0.048523999
3941689,9983,20160703,0.011137459
3941689,3429,20160710,0.060317415
2508601,13602,20160729,0.040967498
2508601,9983,20160706,0.01377344
2508601,8059,20160706,0.197097366
5541490,11799,20160713,0.048578253
3167545,13602,20160711,0.051348037
4506226,2978,20160714,0.020998113
5037682,2978,20160725,0.032077132
3308857,3429,20160706,0.102290516
3835705,13602,20160727,0.041561803
6638194,5631,20160709,0.093543292
3715897,13602,20160729,0.040967498
4810354,807,20160715,0.085279608
3855673,9983,20160707,0.02357387
3597625,13602,20160715,0.017093885
3205945,8291,20160707,0.034581578
3864889,13602,20160722,0.040903229
3868987,10418,20160705,0.019876968
2951995,3992,20160705,0.034388133
3359035,13602,20160719,0.192296421
3359035,1831,20160720,0.263235296
4883062,11799,20160711,0.019382177
4366966,2902,20160724,0.058642427
7266934,2978,20160724,0.038867644
3776827,13602,20160725,0.03097066
4999798,3780,20160703,0.038114262
6581878,13602,20160723,0.040967498
5027446,10438,20160730,0.037574678
7128694,13602,20160724,0.024750777
4091707,13602,20160722,0.114914264
6882934,1904,20160707,0.089354148
2529595,13602,20160709,0.040903229
2529595,9983,20160727,0.007730577
4535926,13602,20160726,0.030123974
5592694,10418,20160703,0.010612135
3190075,13181,20160726,0.06632245
4287094,2601,20160731,0.028350016
4299382,9983,20160711,0.011241315
5353078,2978,20160704,0.021507006
2286907,3780,20160710,0.028809602
4843126,8375,20160724,0.031607901
6419062,13602,20160727,0.051348037
6419062,10418,20160703,0.019908019
3739453,3780,20160703,0.100299174
4341370,3543,20160720,0.064819471
4341370,3543,20160729,0.064819471
2172733,13602,20160721,0.017093885
7017082,10418,20160705,0.010612135
2986813,6566,20160708,0.108950688
2986813,13602,20160720,0.040967498
2986813,6566,20160702,0.108950688
2986813,6566,20160724,0.108950688
3909949,2978,20160702,0.021507006
3909949,10438,20160702,0.037574678
3909949,10418,20160702,0.010872118
2607421,8499,20160728,0.757259206
2607421,13602,20160724,0.321437942
3270973,13602,20160722,0.024167026
6289018,3429,20160721,0.081180889
6289018,8059,20160703,0.08300851
6565498,9074,20160702,0.083540296
4995706,14,20160723,0.057345056
4995706,14,20160721,0.057345056
2105149,13602,20160714,0.017093885
3685693,3429,20160704,0.118458061
5318266,10438,20160725,0.033773996
3447613,12957,20160722,0.15664817
3447613,12957,20160719,0.15664817
3447613,12957,20160726,0.15664817
3447613,12957,20160723,0.15664817
3447613,12957,20160717,0.15664817
2530621,2978,20160723,0.032373756
2272573,13602,20160711,0.023597159
3719485,13602,20160712,0.114914264
7179898,13602,20160706,0.051348037
3477823,13602,20160720,0.051348037
3347263,10418,20160718,0.012142713
4136767,11799,20160719,0.019779245
5934718,13602,20160711,0.041554707
4635262,13602,20160711,0.030123974
6739582,8375,20160723,0.025799263
3643711,8059,20160720,0.062845402
3643711,3429,20160722,0.06167708
3258175,13602,20160711,0.040903229
2737471,9983,20160702,0.02357387
5231230,13602,20160725,0.040903229
6552190,8059,20160710,0.094944617
6552190,3429,20160710,0.072081946
3804991,13602,20160703,0.030123974
4081471,13602,20160715,0.030451398
3560767,11239,20160712,0.033768157
3560767,11239,20160726,0.033768157
4254334,9983,20160702,0.009389801
2783551,9498,20160727,0.143050553
3439423,13602,20160727,0.040903229
3439423,9983,20160727,0.007730577
4095295,13602,20160723,0.030512995
7145086,8092,20160708,0.358382615
7145086,8092,20160702,0.358382615
7145086,8092,20160710,0.358382615
7145086,8092,20160728,0.358382615
7145086,8092,20160724,0.358382615
7145086,8092,20160714,0.358382615
4266622,13602,20160715,0.017093885
4266622,10438,20160717,0.028809602
7178878,10418,20160728,0.019908019
7178878,2978,20160725,0.038513888
2285887,1031,20160730,0.119750166
2285887,1031,20160726,0.119750166
2553151,9983,20160727,0.020837896
2553151,13602,20160724,0.04127799
2687809,9983,20160710,0.018971818
4591234,9983,20160714,0.008672516
6431362,8059,20160712,0.098377969
6431362,3429,20160714,0.084920531
6431362,13602,20160726,0.03097066
6431362,5412,20160701,0.053197737
7227010,4255,20160715,0.140722844
6455938,9983,20160703,0.007730577
6455938,12428,20160731,0.126911228
6455938,12428,20160714,0.126911228
6455938,12428,20160731,0.126911228
7245442,13602,20160723,0.030123974
6210178,13602,20160713,0.030123974
4031809,13602,20160725,0.04665534
3114817,1904,20160724,0.048086752
2591041,5743,20160713,0.098910373
2727745,10618,20160729,0.040275748
5196418,1262,20160721,0.040614707
5463682,14024,20160703,0.095584455
6517378,3992,20160716,0.041268854
3001153,13602,20160728,0.041342822
6265474,13602,20160710,0.030123974
2219329,3138,20160704,0.046075621
2746177,13602,20160704,0.040903229
6809218,13602,20160726,0.040967498
3669313,9983,20160711,0.01866749
3801409,9983,20160704,0.02357387
3801409,13602,20160703,0.051348037
4981378,11405,20160731,0.090309402
7110274,2978,20160726,0.032077132
7110274,10438,20160706,0.037574678
7110274,13602,20160711,0.030123974
2772289,2206,20160727,0.135269454
2772289,2206,20160725,0.135269454
2772289,13602,20160726,0.040967498
2772289,2206,20160720,0.135269454
5291650,13602,20160712,0.017093885
5291650,9983,20160705,0.011241315
5291650,3429,20160705,0.073735621
3825985,3429,20160705,0.116406987
3825985,8059,20160706,0.096048129
3825985,2978,20160706,0.038867644
4511362,13602,20160725,0.040903229
3962689,2601,20160709,0.023495966
3443521,4714,20160716,0.036333818
4575874,8596,20160722,0.038885541
4575874,5750,20160708,0.011521808
4575874,8596,20160722,0.038885541
2819395,4456,20160725,0.110421826
4866694,9983,20160720,0.01377344
4866694,3992,20160706,0.056231262
4347526,9983,20160704,0.012327135
4014403,13602,20160726,0.04127799
2183491,10418,20160725,0.008865444
2183491,2978,20160712,0.021507006
4154179,9983,20160704,0.008640581
4154179,2096,20160729,0.056391541
4918918,13602,20160725,0.017093885
7287430,10418,20160717,0.008865444
3120451,10438,20160726,0.046238765
5745286,9983,20160730,0.01866749
4055875,4914,20160709,0.154045757
2224963,9983,20160728,0.011389348
2224963,13602,20160728,0.041342822
2886979,9983,20160726,0.01866749
7084678,11275,20160713,0.113686681
7084678,11275,20160713,0.113686681
5533318,13602,20160705,0.040903229
5533318,9983,20160704,0.012144885
6851206,1069,20160728,0.094005175
5557894,5520,20160727,0.131217533
3828547,3429,20160705,0.081814847
3828547,13602,20160711,0.041219089
3828547,9983,20160725,0.018815011
5318278,13602,20160701,0.114914264
5318278,9983,20160711,0.011259524
6633094,13602,20160723,0.040903229
6633094,10438,20160701,0.041304479
4103491,13602,20160710,0.040903229
7164550,3429,20160703,0.078120811
7164550,13602,20160725,0.019321036
7164550,9983,20160726,0.012715803
7164550,8059,20160703,0.060418737
3584323,7375,20160729,0.039385389
4295302,11799,20160715,0.019595681
5348998,13602,20160710,0.040967498
5355142,2601,20160713,0.023843118
4123459,3992,20160729,0.034760245
6150790,13602,20160727,0.040903229
2304325,10438,20160712,0.040080871
2304325,13602,20160706,0.041554707
3757381,10418,20160704,0.019908019
4169029,8059,20160701,0.061350429
5996170,8059,20160718,0.097389466
4052293,5516,20160718,0.057645093
4052293,9983,20160721,0.010990381
4052293,13602,20160718,0.030171839
2348869,8059,20160729,0.23626271
2348869,12713,20160708,0.23626271
3929413,13408,20160705,0.077050685
3929413,3780,20160702,0.040866339
3929413,8291,20160703,0.040866339
5246602,10438,20160715,0.033773996
5784202,13602,20160713,0.017093885
4235914,10793,20160715,0.062563959
4084549,5390,20160711,0.06515173
4084549,5390,20160725,0.06515173
2253637,10418,20160706,0.012142713
3568453,13602,20160726,0.04127799
3568453,9983,20160714,0.018842526
5575306,10418,20160704,0.021373988
5575306,11799,20160715,0.019874095
5575306,11799,20160725,0.019874095
5575306,13602,20160723,0.032102702
3448645,3543,20160723,0.148537676
5062282,13602,20160722,0.04298753
5062282,8059,20160714,0.103779874
3852613,12630,20160722,0.354635235
4573834,3594,20160731,0.033869439
5116558,8499,20160722,0.122036457
5641870,7747,20160724,0.017393247
4612750,9983,20160720,0.013745157
5408398,13602,20160701,0.051813324
3761479,2601,20160715,0.019702071
3500359,9983,20160710,0.011347524
3500359,13602,20160710,0.04127799
5429902,13602,20160723,0.041342822
6781582,13602,20160706,0.024167026
4953742,13602,20160714,0.017295879
7316110,13602,20160703,0.040903229
2234695,5229,20160703,0.095242959
2234695,5605,20160708,0.056680377
2368327,10418,20160703,0.016527377
2107207,13602,20160710,0.040903229
4738702,9983,20160704,0.02357387
4738702,13602,20160703,0.051348037
4738702,2002,20160715,0.038855739
2643271,13693,20160716,0.144548668
2912071,10418,20160704,0.008865444
3044167,4509,20160710,0.113523116
3044167,4509,20160707,0.113523116
4784782,13602,20160723,0.017093885
3054919,3780,20160709,0.063743942
4812430,7233,20160721,0.147684822
7171726,10418,20160718,0.008865444
3068743,9983,20160702,0.01866749
3856711,13602,20160725,0.051348037
3071815,8059,20160713,0.061350429
3071815,9983,20160711,0.013729989
6148750,6574,20160725,0.069855405
5632654,4138,20160716,0.119651779
3210055,2978,20160702,0.023714644
3870025,13602,20160724,0.040903229
5643922,13602,20160703,0.024840761
5643922,10096,20160709,0.139070261
5643922,11806,20160709,0.139070261
2430793,13602,20160727,0.040903229
7229074,2978,20160721,0.038513888
4878994,13602,20160703,0.051348037
4878994,9983,20160705,0.02357387
4149577,10418,20160717,0.012142713
2453833,2978,20160713,0.032077132
2324809,13602,20160714,0.051838357
6224530,8059,20160704,0.108094203
6224530,13602,20160729,0.054033378
6224530,3429,20160704,0.083758805
6224530,9983,20160729,0.024909909
6488722,8059,20160710,0.090998675
6488722,3429,20160710,0.08911755
3773257,896,20160701,0.338483811
2867017,9983,20160703,0.008640581
3522889,9983,20160719,0.010972602
7060114,1904,20160716,0.037352931
4186441,11873,20160720,0.127241259
4713106,13602,20160703,0.051348037
2751817,2978,20160731,0.023666436
2751817,10418,20160711,0.010872118
5241490,4283,20160709,0.059670572
2490697,8181,20160714,0.065214018
2490697,8181,20160714,0.065214018
3949897,3429,20160718,0.080800254
3949897,9983,20160730,0.019868504
3949897,8059,20160717,0.09707052
2383177,2538,20160703,0.013538952
4258450,9829,20160724,0.02863542
2665801,13602,20160726,0.04127799
3452233,3992,20160705,0.051144018
6912658,10418,20160702,0.012142713
5877394,13602,20160714,0.040903229
3335497,3429,20160704,0.118458061
3335497,8059,20160702,0.097389466
4322962,10418,20160701,0.012142713
3867979,13602,20160717,0.030123974
5378710,11200,20160724,0.052218077
6954646,13602,20160729,0.017093885
2173771,13602,20160722,0.040967498
2181451,10418,20160718,0.008865444
